"volcano_number" "volcano_name" "eruption_number" "eruption_category" "area_of_activity" "vei" "start_year" "start_month" "start_day" "evidence_method_dating" "end_year" "end_month" "end_day" "latitude" "longitude" "start_date" "end_date" "eruption_length_in_days"
"5252" 222100 "Longonot" 13996 "Confirmed Eruption" "Northern flank" "0" 1863 0 0 "Anthropology" NA NA NA -0.914 36.446 NA NA NA
"5253" 221100 "Dubbi" 13938 "Uncertain Eruption" NA "2" 1863 0 0 NA NA NA NA 13.579 41.809 NA NA NA
"5254" 221010 "Tair, Jebel at" 13921 "Confirmed Eruption" NA "2" 1863 0 0 "Historical Observations" NA NA NA 15.55 41.83 NA NA NA
"5255" 257050 "Lopevi" 15298 "Confirmed Eruption" NA "2" 1863 0 0 "Historical Observations" NA NA NA -16.507 168.346 NA NA NA
"5256" 257040 "Ambrym" 15241 "Confirmed Eruption" NA "2" 1863 0 0 "Historical Observations" 1864 0 0 -16.25 168.12 NA NA NA
"5257" 241080 "Tongariro" 13552 "Confirmed Eruption" "Ngauruhoe" "2" 1863 0 0 "Historical Observations" 1864 4 0 -39.157 175.632 NA NA NA
"5258" 343030 "Izalco" 10789 "Confirmed Eruption" NA "0" 1863 0 0 "Historical Observations" NA NA NA 13.813 -89.633 NA NA NA
"5259" 352050 "Cotopaxi" 11570 "Confirmed Eruption" NA "2" 1863 0 0 "Historical Observations" NA NA NA -0.677 -78.436 NA NA NA
"5260" 268060 "Gamalama" 16643 "Confirmed Eruption" NA "2" 1862 7 15 "Historical Observations" 1862 10 0 0.8 127.33 1862-07-15 NA NA
"5261" 373030 "Bardarbunga" 12883 "Confirmed Eruption" "Trollagigar" "2" 1862 6 30 "Historical Observations" 1864 10 15 64.633 -17.516 1862-06-30 1864-10-15 838
"5262" 263250 "Merapi" 15848 "Confirmed Eruption" NA "2" 1862 5 26 "Historical Observations" 1864 0 0 -7.54 110.446 1862-05-26 NA NA
"5263" 354040 "Tutupaca" 11800 "Uncertain Eruption" "Volcano Uncertain: reported from Tutupaca" "2" 1862 4 NA "Historical Observations" 1862 5 NA -17.026 -70.372 NA NA NA
"5264" 357080 "Antuco" 19909 "Uncertain Eruption" NA NA 1862 1 0 NA 1862 3 3 -37.406 -71.349 NA 1862-03-03 NA
"5265" 343100 "San Miguel" 10845 "Confirmed Eruption" NA "2" 1862 1 0 "Historical Observations" NA NA NA 13.434 -88.269 NA NA NA
"5266" 241080 "Tongariro" 13551 "Confirmed Eruption" "Ngauruhoe" "2" 1862 1 0 "Historical Observations" NA NA NA -39.157 175.632 NA NA NA
"5267" 233010 "Karthala" 14188 "Uncertain Eruption" NA "2" 1862 0 0 NA NA NA NA -11.75 43.38 NA NA NA
"5268" 273030 "Mayon" 16777 "Confirmed Eruption" NA "2" 1862 0 0 "Historical Observations" NA NA NA 13.257 123.685 NA NA NA
"5269" 271080 "Camiguin" 16717 "Confirmed Eruption" "Hibok-Hibok" "2" 1862 0 0 "Historical Observations" NA NA NA 9.203 124.673 NA NA NA
"5270" 311320 "Akutan" 20004 "Uncertain Eruption" NA NA 1862 0 0 NA NA NA NA 54.134 -165.986 NA NA NA
"5271" 357110 "Llaima" 12028 "Confirmed Eruption" NA "3" 1862 0 0 "Historical Observations" NA NA NA -38.692 -71.729 NA NA NA
"5272" 354020 "Ubinas" 11786 "Confirmed Eruption" NA "2" 1862 0 0 "Historical Observations" NA NA NA -16.355 -70.903 NA NA NA
"5273" 268070 "Makian" 16685 "Confirmed Eruption" NA "4" 1861 12 28 "Historical Observations" 1862 10 0 0.32 127.4 1861-12-28 NA NA
"5274" 342090 "Fuego" 10712 "Uncertain Eruption" NA "2" 1861 11 21 NA NA NA NA 14.473 -90.88 1861-11-21 NA NA
"5275" 357070 "Chillan, Nevados de" 11971 "Confirmed Eruption" "NW flank of Cerro Blanco (Santa Gertrudis)" "2" 1861 6 0 "Historical Observations" 1863 0 0 -36.868 -71.378 NA NA NA
"5276" 241100 "Ruapehu" 14612 "Confirmed Eruption" NA "2" 1861 5 16 "Historical Observations" NA NA NA -39.28 175.57 1861-05-16 NA NA
"5277" 221100 "Dubbi" 13937 "Confirmed Eruption" NA "3" 1861 5 8 "Historical Observations" 1861 10 0 13.579 41.809 1861-05-08 NA NA
"5278" 264180 "Lewotobi" 16281 "Confirmed Eruption" "Lewotobi Lakilaki" "2" 1861 5 4 "Historical Observations" 1861 5 18 -8.542 122.775 1861-05-04 1861-05-18 14
"5279" 373010 "Grimsvotn" 12816 "Uncertain Eruption" NA "2" 1861 5 0 NA NA NA NA 64.416 -17.316 NA NA NA
"5280" 261140 "Marapi" 15426 "Confirmed Eruption" NA "2" 1861 4 0 "Historical Observations" NA NA NA -0.38 100.474 NA NA NA
"5281" 233020 "Fournaise, Piton de la" 14284 "Confirmed Eruption" "Brulant" "2" 1861 3 19 "Historical Observations" 1861 3 19 -21.244 55.708 1861-03-19 1861-03-19 0
"5282" 357080 "Antuco" 19908 "Confirmed Eruption" NA "0" 1861 2 0 "Historical Observations" 1861 8 0 -37.406 -71.349 NA NA NA
"5283" 357010 "Tupungatito" 11890 "Confirmed Eruption" NA "2" 1861 0 0 "Historical Observations" NA NA NA -33.425 -69.797 NA NA NA
"5284" 345070 "Turrialba" 11244 "Uncertain Eruption" NA NA 1861 0 0 NA NA NA NA 10.025 -83.767 NA NA NA
"5285" 382080 "Sete Cidades" 13022 "Confirmed Eruption" "Volcano Uncertain: submarine vent off Sao Miguel" "0" 1861 0 0 NA NA NA NA 37.87 -25.78 NA NA NA
"5286" 257010 "Suretamatai" 15213 "Confirmed Eruption" NA "2" 1861 0 0 "Historical Observations" NA NA NA -13.8 167.47 NA NA NA
"5287" 263250 "Merapi" 15847 "Confirmed Eruption" NA "2" 1861 0 0 "Historical Observations" NA NA NA -7.54 110.446 NA NA NA
"5288" 263320 "Lamongan" 16080 "Confirmed Eruption" NA "2" 1861 0 0 "Historical Observations" NA NA NA -7.981 113.341 NA NA NA
"5289" 273030 "Mayon" 16776 "Confirmed Eruption" NA "1" 1861 0 0 "Historical Observations" NA NA NA 13.257 123.685 NA NA NA
"5290" 233010 "Karthala" 14187 "Confirmed Eruption" "SE flank (Badjini Massif, 1200 m)" "0" 1860 12 29 "Historical Observations" NA NA NA -11.75 43.38 1860-12-29 NA NA
"5291" 321010 "Baker" 20459 "Uncertain Eruption" "Sherman Crater" NA 1860 12 0 NA NA NA NA 48.777 -121.813 NA NA NA
"5292" 273090 "Cagua" 16871 "Confirmed Eruption" NA "2" 1860 10 0 "Historical Observations" NA NA NA 18.222 122.123 NA NA NA
"5293" 264050 "Sangeang Api" 16238 "Confirmed Eruption" NA "2" 1860 9 11 "Historical Observations" 1860 10 0 -8.2 119.07 1860-09-11 NA NA
"5294" 263340 "Raung" 15920 "Confirmed Eruption" NA "2" 1860 9 0 "Historical Observations" NA NA NA -8.119 114.056 NA NA NA
"5295" 342090 "Fuego" 10711 "Confirmed Eruption" NA "2" 1860 8 18 "Historical Observations" 1860 9 23 14.473 -90.88 1860-08-18 1860-09-23 36
"5296" 357070 "Chillan, Nevados de" 11970 "Confirmed Eruption" "W flank of Volcán Viejo (Volcán Renegado)" "2" 1860 7 25 "Historical Observations" NA NA NA -36.868 -71.378 1860-07-25 NA NA
"5297" 290390 "Alaid" 18882 "Confirmed Eruption" NA "3" 1860 7 7 "Historical Observations" 1860 7 9 50.861 155.565 1860-07-07 1860-07-09 2
"5298" 263310 "Tengger Caldera" 16033 "Confirmed Eruption" "Bromo" "2" 1860 6 12 "Historical Observations" 1860 6 14 -7.942 112.95 1860-06-12 1860-06-14 2
"5299" 268060 "Gamalama" 16642 "Uncertain Eruption" NA "1" 1860 6 0 NA NA NA NA 0.8 127.33 NA NA NA
"5300" 372030 "Katla" 12676 "Confirmed Eruption" NA "4" 1860 5 8 "Historical Observations" 1860 5 27 63.633 -19.083 1860-05-08 1860-05-27 19
"5301" 263300 "Semeru" 15978 "Confirmed Eruption" NA "2" 1860 4 0 "Historical Observations" 1860 6 0 -8.108 112.922 NA NA NA
"5302" 263180 "Slamet" 15735 "Confirmed Eruption" NA "2" 1860 3 19 "Historical Observations" 1860 4 11 -7.242 109.208 1860-03-19 1860-04-11 23
"5303" 233020 "Fournaise, Piton de la" 14283 "Confirmed Eruption" "Dolomieu and l'Enclos" "2" 1860 1 22 "Historical Observations" 1860 3 20 -21.244 55.708 1860-01-22 1860-03-20 58
"5304" 273030 "Mayon" 16775 "Confirmed Eruption" NA NA 1860 0 0 "Historical Observations" NA NA NA 13.257 123.685 NA NA NA
"5305" 268070 "Makian" 16684 "Uncertain Eruption" NA "1" 1860 0 0 NA NA NA NA 0.32 127.4 NA NA NA
"5306" 274030 "Babuyan Claro" 16881 "Confirmed Eruption" "Babuyan Claro" "2" 1860 0 0 "Historical Observations" NA NA NA 19.523 121.94 NA NA NA
"5307" 282080 "Aira" 17071 "Confirmed Eruption" "Minami-dake" "1" 1860 0 0 "Historical Observations" NA NA NA 31.593 130.657 NA NA NA
"5308" 290090 "Chirippusan [Chirip]" 18759 "Confirmed Eruption" "SE of Bogdan Khmelinitskii summit" "1" 1860 0 0 "Historical Observations" NA NA NA 45.338 147.92 NA NA NA
"5309" 334140 "Southern EPR-Segment I" 10361 "Confirmed Eruption" NA "0" 1860 0 0 "Magnetism" NA NA NA -18.53 -113.42 NA NA NA
"5310" 357040 "Planchon-Peteroa" 11934 "Confirmed Eruption" "Peteroa" "2" 1860 0 0 "Historical Observations" NA NA NA -35.223 -70.568 NA NA NA
"5311" 351060 "Purace" 11321 "Confirmed Eruption" NA "2" 1860 0 0 "Historical Observations" NA NA NA 2.32 -76.4 NA NA NA
"5312" 352050 "Cotopaxi" 11569 "Confirmed Eruption" NA "2" 1860 0 0 "Historical Observations" 1862 0 0 -0.677 -78.436 NA NA NA
"5313" 353050 "Negra, Sierra" 11705 "Confirmed Eruption" "Volcano Uncertain: Isabela Island" "2" 1860 0 0 NA NA NA NA -0.83 -91.17 NA NA NA
"5314" 345040 "Poas" 11148 "Confirmed Eruption" NA "1" 1860 0 0 "Historical Observations" NA NA NA 10.2 -84.233 NA NA NA
"5315" 263340 "Raung" 15919 "Confirmed Eruption" NA "2" 1859 12 14 "Historical Observations" NA NA NA -8.119 114.056 1859-12-14 NA NA
"5316" 343030 "Izalco" 10788 "Confirmed Eruption" NA "0" 1859 12 8 "Historical Observations" 1860 1 22 13.813 -89.633 1859-12-08 1860-01-22 45
"5317" 321010 "Baker" 20458 "Confirmed Eruption" "Sherman Crater" "2" 1859 11 0 "Historical Observations" 1860 4 26 48.777 -121.813 NA 1860-04-26 NA
"5318" 290380 "Ebeko" 18867 "Confirmed Eruption" NA "2" 1859 9 27 "Historical Observations" NA NA NA 50.686 156.014 1859-09-27 NA NA
"5319" 353020 "Wolf" 20897 "Confirmed Eruption" NA NA 1859 8 26 "Historical Observations" 1859 8 29 0.02 -91.35 1859-08-26 1859-08-29 3
"5320" 344010 "Cosiguina" 10874 "Confirmed Eruption" NA NA 1859 8 25 "Historical Observations" NA NA NA 12.98 -87.57 1859-08-25 NA NA
"5321" 322010 "Hood" 20573 "Confirmed Eruption" NA "2" 1859 8 15 "Historical Observations" 1859 8 17 45.374 -121.695 1859-08-15 1859-08-17 2
"5322" 264180 "Lewotobi" 16280 "Uncertain Eruption" "Lewotobi Lakilaki" NA 1859 7 0 NA NA NA NA -8.542 122.775 NA NA NA
"5323" 357120 "Villarrica" 12127 "Confirmed Eruption" NA "2" 1859 5 19 "Historical Observations" 1860 4 12 -39.42 -71.93 1859-05-19 1860-04-12 329
"5324" 233020 "Fournaise, Piton de la" 14282 "Confirmed Eruption" NA "2" 1859 5 8 "Historical Observations" 1859 5 23 -21.244 55.708 1859-05-08 1859-05-23 15
"5325" 241080 "Tongariro" 13550 "Confirmed Eruption" "SSE flank (Red Crater)" "1" 1859 4 21 "Historical Observations" NA NA NA -39.157 175.632 1859-04-21 NA NA
"5326" 263320 "Lamongan" 16079 "Confirmed Eruption" NA "2" 1859 2 27 "Historical Observations" 1859 3 0 -7.981 113.341 1859-02-27 NA NA
"5327" 263310 "Tengger Caldera" 16032 "Confirmed Eruption" "Bromo" "2" 1859 1 30 "Historical Observations" 1859 3 4 -7.942 112.95 1859-01-30 1859-03-04 33
"5328" 332020 "Mauna Loa" 10194 "Confirmed Eruption" "North flank (2800 m) and Mokuaweoweo" "1" 1859 1 23 "Historical Observations" 1859 11 25 19.475 -155.608 1859-01-23 1859-11-25 306
"5329" 273030 "Mayon" 16774 "Confirmed Eruption" NA NA 1859 0 0 "Historical Observations" NA NA NA 13.257 123.685 NA NA NA
"5330" 265070 "Serua" 16392 "Confirmed Eruption" NA "2" 1859 0 0 "Historical Observations" NA NA NA -6.312 130.017 NA NA NA
"5331" 233010 "Karthala" 14186 "Confirmed Eruption" "NW flank (Diboini Plateau fissures)" "2" 1859 0 0 "Historical Observations" NA NA NA -11.75 43.38 NA NA NA
"5332" 352050 "Cotopaxi" 11568 "Confirmed Eruption" NA "2" 1859 0 0 "Historical Observations" NA NA NA -0.677 -78.436 NA NA NA
"5333" 344100 "Masaya" 11019 "Confirmed Eruption" "Santiago, San Pedro" "2" 1858 11 10 "Historical Observations" 1859 3 27 11.985 -86.165 1858-11-10 1859-03-27 137
"5334" 233020 "Fournaise, Piton de la" 14281 "Confirmed Eruption" NA "2" 1858 11 3 "Historical Observations" 1859 1 0 -21.244 55.708 1858-11-03 NA NA
"5335" 268060 "Gamalama" 16641 "Uncertain Eruption" NA "1" 1858 11 0 NA 1859 9 0 0.8 127.33 NA NA NA
"5336" 352050 "Cotopaxi" 11567 "Confirmed Eruption" NA "2" 1858 11 0 "Historical Observations" 1858 12 0 -0.677 -78.436 NA NA NA
"5337" 263310 "Tengger Caldera" 16031 "Confirmed Eruption" "Bromo" "2" 1858 10 18 "Historical Observations" NA NA NA -7.942 112.95 1858-10-18 NA NA
"5338" 283080 "Midagahara" 17531 "Discredited Eruption" NA NA 1858 4 8 NA NA NA NA 36.571 137.59 1858-04-08 NA NA
"5339" 344100 "Masaya" 11018 "Uncertain Eruption" NA NA 1858 4 0 NA NA NA NA 11.985 -86.165 NA NA NA
"5340" 355100 "Lascar" 11850 "Confirmed Eruption" NA "2" 1858 4 0 "Historical Observations" 1858 12 0 -23.37 -67.73 NA NA NA
"5341" 263310 "Tengger Caldera" 16030 "Confirmed Eruption" "Bromo" "2" 1858 3 4 "Historical Observations" NA NA NA -7.942 112.95 1858-03-04 NA NA
"5342" 271060 "Ragang" 16710 "Confirmed Eruption" NA "2" 1858 2 18 "Historical Observations" NA NA NA 7.691 124.507 1858-02-18 NA NA
"5343" 343030 "Izalco" 10787 "Confirmed Eruption" NA "2" 1858 2 6 "Historical Observations" 1859 7 0 13.813 -89.633 1858-02-06 NA NA
"5344" 273030 "Mayon" 13615 "Confirmed Eruption" NA "2" 1858 1 0 "Historical Observations" 1858 12 0 13.257 123.685 NA NA NA
"5345" 271040 "Makaturing" 16703 "Uncertain Eruption" NA NA 1858 0 0 NA NA NA NA 7.644 124.317 NA NA NA
"5346" 265070 "Serua" 16391 "Confirmed Eruption" NA "2" 1858 0 0 "Historical Observations" NA NA NA -6.312 130.017 NA NA NA
"5347" 233010 "Karthala" 14185 "Confirmed Eruption" "Upper NE flank (2200 m)" "2" 1858 0 0 "Historical Observations" NA NA NA -11.75 43.38 NA NA NA
"5348" 243070 "Lateiki" 14760 "Confirmed Eruption" NA "2" 1858 0 0 "Historical Observations" NA NA NA -19.18 -174.87 NA NA NA
"5349" 321010 "Baker" 20457 "Confirmed Eruption" "Sherman Crater" "2" 1858 0 0 "Historical Observations" NA NA NA 48.777 -121.813 NA NA NA
"5350" 321030 "Rainier" 20498 "Uncertain Eruption" NA "2" 1858 0 0 NA NA NA NA 46.853 -121.76 NA NA NA
"5351" 344090 "Momotombo" 10995 "Confirmed Eruption" NA "2" 1858 0 0 "Historical Observations" 1866 0 0 12.423 -86.539 NA NA NA
"5352" 343100 "San Miguel" 10844 "Confirmed Eruption" NA "2" 1857 11 0 "Historical Observations" NA NA NA 13.434 -88.269 NA NA NA
"5353" 342090 "Fuego" 10708 "Confirmed Eruption" NA "2" 1857 9 17 "Historical Observations" NA NA NA 14.473 -90.88 1857-09-17 NA NA
"5354" 352080 "Tungurahua" 11636 "Confirmed Eruption" NA "2" 1857 9 10 "Historical Observations" NA NA NA -1.467 -78.442 1857-09-10 NA NA
"5355" 211060 "Etna" 13741 "Uncertain Eruption" "Central Crater" "1" 1857 9 6 NA NA NA NA 37.748 14.999 1857-09-06 NA NA
"5356" 263300 "Semeru" 15977 "Confirmed Eruption" NA "2" 1857 8 13 "Historical Observations" 1857 9 0 -8.108 112.922 1857-08-13 NA NA
"5357" 256010 "Tinakula" 15192 "Confirmed Eruption" NA "2" 1857 8 0 "Historical Observations" NA NA NA -10.386 165.804 NA NA NA
"5358" 290150 "Chirpoi" 18782 "Confirmed Eruption" "Cherny" "3" 1857 7 0 "Historical Observations" NA NA NA 46.532 150.871 NA NA NA
"5359" 384010 "Fogo" 13134 "Confirmed Eruption" "SSE caldera floor" "2" 1857 6 27 "Historical Observations" 1857 12 15 14.95 -24.35 1857-06-27 1857-12-15 171
"5360" 321050 "St. Helens" 20554 "Confirmed Eruption" NA "2" 1857 4 0 "Historical Observations" NA NA NA 46.2 -122.18 NA NA NA
"5361" 343030 "Izalco" 10786 "Confirmed Eruption" NA "2" 1857 2 15 "Historical Observations" 1857 2 19 13.813 -89.633 1857-02-15 1857-02-19 4
"5362" 241080 "Tongariro" 13549 "Confirmed Eruption" "Ngauruhoe" "2" 1857 2 0 "Historical Observations" 1857 3 0 -39.157 175.632 NA NA NA
"5363" 342090 "Fuego" 10707 "Confirmed Eruption" NA "4" 1857 1 15 "Historical Observations" 1857 2 17 14.473 -90.88 1857-01-15 1857-02-17 33
"5364" 285090 "Shiretoko-Iozan" 18727 "Confirmed Eruption" NA NA 1857 0 0 "Historical Observations" 1858 0 0 44.133 145.161 NA NA NA
"5365" 285050 "Tokachidake" 18644 "Confirmed Eruption" NA "2" 1857 0 0 "Historical Observations" NA NA NA 43.418 142.686 NA NA NA
"5366" 243080 "Home Reef" 14769 "Uncertain Eruption" NA "2" 1857 0 0 NA NA NA NA -18.992 -174.775 NA NA NA
"5367" 211040 "Stromboli" 13426 "Confirmed Eruption" "Summit craters and Sciara del Fuoco" "3" 1857 0 0 "Historical Observations" 1889 6 26 38.789 15.213 NA 1889-06-26 NA
"5368" 233010 "Karthala" 14184 "Confirmed Eruption" "SE flank (Badjini Massif) & summit" "2" 1857 0 0 "Historical Observations" NA NA NA -11.75 43.38 NA NA NA
"5369" 263310 "Tengger Caldera" 16029 "Confirmed Eruption" "Bromo" "2" 1857 0 0 "Historical Observations" NA NA NA -7.942 112.95 NA NA NA
"5370" 273030 "Mayon" 13614 "Confirmed Eruption" NA "2" 1857 0 0 "Historical Observations" NA NA NA 13.257 123.685 NA NA NA
"5371" 274010 "Camiguin de Babuyanes" 16872 "Confirmed Eruption" "SW flank" "2" 1857 0 0 "Historical Observations" NA NA NA 18.83 121.86 NA NA NA
"5372" 352050 "Cotopaxi" 11566 "Confirmed Eruption" NA "2" 1857 0 0 "Historical Observations" NA NA NA -0.677 -78.436 NA NA NA
"5373" 352010 "Reventador" 11431 "Confirmed Eruption" NA "3" 1856 12 12 "Historical Observations" 1856 12 13 -0.077 -77.656 1856-12-12 1856-12-13 1
"5374" 344100 "Masaya" 11017 "Confirmed Eruption" "Santiago or San Pedro" "2" 1856 12 0 "Historical Observations" 1857 1 0 11.985 -86.165 NA NA NA
"5375" 271060 "Ragang" 16709 "Confirmed Eruption" NA "2" 1856 11 1 "Historical Observations" NA NA NA 7.691 124.507 1856-11-01 NA NA
"5376" 352050 "Cotopaxi" 11565 "Confirmed Eruption" NA "2" 1856 10 0 "Historical Observations" 1856 12 0 -0.677 -78.436 NA NA NA
"5377" 274020 "Didicas" 16874 "Confirmed Eruption" NA "2" 1856 9 30 "Historical Observations" 1860 10 0 19.077 122.202 1856-09-30 NA NA
"5378" 342090 "Fuego" 10706 "Confirmed Eruption" NA "2" 1856 9 29 "Historical Observations" 1856 9 30 14.473 -90.88 1856-09-29 1856-09-30 1
"5379" 285020 "Hokkaido-Komagatake" 18567 "Confirmed Eruption" "Ansei Crater" "4" 1856 9 25 "Historical Observations" NA NA NA 42.063 140.677 1856-09-25 NA NA
"5380" 263310 "Tengger Caldera" 16028 "Confirmed Eruption" "Volcano Uncertain" "2" 1856 9 10 NA NA NA NA -7.942 112.95 1856-09-10 NA NA
"5381" 263300 "Semeru" 15976 "Confirmed Eruption" NA "2" 1856 9 10 "Historical Observations" NA NA NA -8.108 112.922 1856-09-10 NA NA
"5382" 267010 "Ruang" 16480 "Confirmed Eruption" NA "1" 1856 9 0 "Historical Observations" NA NA NA 2.3 125.37 NA NA NA
"5383" 343030 "Izalco" 10785 "Confirmed Eruption" "Summit and south flank" "2" 1856 5 24 "Historical Observations" 1856 9 1 13.813 -89.633 1856-05-24 1856-09-01 100
"5384" 283270 "Iwakisan" 18127 "Uncertain Eruption" NA "2" 1856 5 20 NA NA NA NA 40.656 140.303 1856-05-20 NA NA
"5385" 352050 "Cotopaxi" 11564 "Confirmed Eruption" NA "2" 1856 5 0 "Historical Observations" NA NA NA -0.677 -78.436 NA NA NA
"5386" 261050 "Telong, Bur ni" 15398 "Confirmed Eruption" NA "2" 1856 4 14 "Historical Observations" NA NA NA 4.769 96.821 1856-04-14 NA NA
"5387" 282110 "Asosan" 17285 "Confirmed Eruption" "Naka-dake" "2" 1856 3 18 "Historical Observations" 1856 6 13 32.884 131.104 1856-03-18 1856-06-13 87
"5388" 267040 "Awu" 16557 "Confirmed Eruption" NA "3" 1856 3 2 "Historical Observations" 1856 3 17 3.689 125.447 1856-03-02 1856-03-17 15
"5389" 263320 "Lamongan" 16078 "Confirmed Eruption" NA "2" 1856 3 1 "Historical Observations" 1856 6 14 -7.981 113.341 1856-03-01 1856-06-14 105
"5390" 342090 "Fuego" 10705 "Confirmed Eruption" NA "2" 1856 1 9 "Historical Observations" 1856 3 7 14.473 -90.88 1856-01-09 1856-03-07 58
"5391" 342060 "Atitlan" 10647 "Uncertain Eruption" NA "2" 1856 0 0 NA NA NA NA 14.583 -91.186 NA NA NA
"5392" 321010 "Baker" 20456 "Uncertain Eruption" "Sherman Crater" NA 1856 0 0 NA NA NA NA 48.777 -121.813 NA NA NA
"5393" 300121 "Veer" 19108 "Discredited Eruption" NA NA 1856 0 0 NA NA NA NA 53.75 158.45 NA NA NA
"5394" 271040 "Makaturing" 16702 "Uncertain Eruption" NA NA 1856 0 0 NA NA NA NA 7.644 124.317 NA NA NA
"5395" 257010 "Suretamatai" 15212 "Confirmed Eruption" NA "2" 1856 0 0 "Historical Observations" NA NA NA -13.8 167.47 NA NA NA
"5396" 241040 "Whakaari/White Island" 14462 "Uncertain Eruption" NA "2" 1856 0 0 NA NA NA NA -37.52 177.18 NA NA NA
"5397" 265090 "Banda Api" 16416 "Uncertain Eruption" NA NA 1855 12 29 NA 1855 12 30 -4.523 129.881 1855-12-29 1855-12-30 1
"5398" 211020 "Vesuvius" 13355 "Confirmed Eruption" "Summit and SW flank (300-225 m)" "3" 1855 12 19 "Historical Observations" 1861 12 31 40.821 14.426 1855-12-19 1861-12-31 2204
"5399" 343100 "San Miguel" 10843 "Confirmed Eruption" "SSE flank (800 m)" "2" 1855 12 0 "Historical Observations" NA NA NA 13.434 -88.269 NA NA NA
"5400" 352050 "Cotopaxi" 11563 "Confirmed Eruption" NA "2" 1855 11 0 "Historical Observations" NA NA NA -0.677 -78.436 NA NA NA
"5401" 261140 "Marapi" 15425 "Confirmed Eruption" NA "2" 1855 10 2 "Historical Observations" 1856 1 0 -0.38 100.474 1855-10-02 NA NA
"5402" 342090 "Fuego" 10704 "Confirmed Eruption" NA "2" 1855 9 29 "Historical Observations" 1855 9 30 14.473 -90.88 1855-09-29 1855-09-30 1
"5403" 332020 "Mauna Loa" 10193 "Confirmed Eruption" "NE rift zone (3200 m) and Mokuaweoweo" "1" 1855 8 11 "Historical Observations" 1856 11 0 19.475 -155.608 1855-08-11 NA NA
"5404" 256010 "Tinakula" 15191 "Confirmed Eruption" NA "2" 1855 8 0 "Historical Observations" NA NA NA -10.386 165.804 NA NA NA
"5405" 233010 "Karthala" 14183 "Confirmed Eruption" "SE flank" "2" 1855 7 1 "Historical Observations" NA NA NA -11.75 43.38 1855-07-01 NA NA
"5406" 300100 "Avachinsky" 19092 "Confirmed Eruption" NA "2" 1855 5 28 "Historical Observations" 1855 9 4 53.256 158.836 1855-05-28 1855-09-04 99
"5407" 345070 "Turrialba" 11243 "Confirmed Eruption" NA "2" 1855 5 0 "Historical Observations" NA NA NA 10.025 -83.767 NA NA NA
"5408" 300070 "Gorely" 19016 "Uncertain Eruption" NA "2" 1855 4 0 NA NA NA NA 52.559 158.03 NA NA NA
"5409" 273030 "Mayon" 13613 "Confirmed Eruption" NA "2" 1855 3 22 "Historical Observations" NA NA NA 13.257 123.685 1855-03-22 NA NA
"5410" 282020 "Io-Torishima" 16915 "Confirmed Eruption" NA "2" 1855 3 0 "Historical Observations" 1855 5 0 27.881 128.223 NA NA NA
"5411" 341130 "Tacana" 10618 "Uncertain Eruption" "SW side" "1" 1855 1 12 NA NA NA NA 15.132 -92.109 1855-01-12 NA NA
"5412" 290290 "Sinarka" 18836 "Confirmed Eruption" NA "2" 1855 0 0 "Historical Observations" NA NA NA 48.873 154.182 NA NA NA
