"year" "core_loc" "value"
"3812" 505.2 "wdc" 14.207
"3813" 504.958 "neem" 19.33
"3814" 504.958 "wdc" 16.788
"3815" 504.875 "neem" 18.04
"3816" 504.875 "wdc" 20.126
"3817" 504.792 "neem" 16.15
"3818" 504.792 "wdc" 24.392
"3819" 504.708 "neem" 14.66
"3820" 504.708 "wdc" 26.702
"3821" 504.625 "neem" 12.96
"3822" 504.625 "wdc" 25.34
"3823" 504.542 "neem" 12.65
"3824" 504.542 "wdc" 21.972
"3825" 504.458 "neem" 13.18
"3826" 504.458 "wdc" 18.916
"3827" 504.375 "neem" 14.42
"3828" 504.375 "wdc" 16.473
"3829" 504.292 "neem" 16.18
"3830" 504.292 "wdc" 15.212
"3831" 504.208 "neem" 17.27
"3832" 504.208 "wdc" 13.922
"3833" 504.125 "neem" 18.66
"3834" 504.125 "wdc" 13.261
"3835" 504.042 "neem" 18.99
"3836" 504.042 "wdc" 13.465
"3837" 503.958 "neem" 17.92
"3838" 503.958 "wdc" 14.954
"3839" 503.875 "neem" 16.14
"3840" 503.875 "wdc" 16.649
"3841" 503.792 "neem" 14.22
"3842" 503.792 "wdc" 18.356
"3843" 503.708 "neem" 12.51
"3844" 503.708 "wdc" 18.991
"3845" 503.625 "neem" 11.64
"3846" 503.625 "wdc" 15.97
"3847" 503.542 "neem" 11.74
"3848" 503.542 "wdc" 12.378
"3849" 503.458 "neem" 12.47
"3850" 503.458 "wdc" 12.126
"3851" 503.375 "neem" 13.66
"3852" 503.375 "wdc" 9.4317
"3853" 503.292 "neem" 15.23
"3854" 503.292 "wdc" 9.0498
"3855" 503.208 "neem" 16.61
"3856" 503.208 "wdc" 9.479
"3857" 503.125 "neem" 17.19
"3858" 503.125 "wdc" 10.319
"3859" 503.042 "neem" 17.16
"3860" 503.042 "wdc" 12.485
"3861" 502.958 "neem" 16.16
"3862" 502.958 "wdc" 14.757
"3863" 502.875 "neem" 14.4
"3864" 502.875 "wdc" 17.285
"3865" 502.792 "neem" 14.28
"3866" 502.792 "wdc" 17.46
"3867" 502.708 "neem" 16
"3868" 502.708 "wdc" 13.51
"3869" 502.625 "neem" 18.04
"3870" 502.625 "wdc" 12.128
"3871" 502.542 "neem" 20.61
"3872" 502.542 "wdc" 10.704
"3873" 502.458 "neem" 23.81
"3874" 502.458 "wdc" 10.294
"3875" 502.375 "neem" 29.78
"3876" 502.375 "wdc" 10.757
"3877" 502.292 "neem" 41.85
"3878" 502.292 "wdc" 11.537
"3879" 502.208 "neem" 54.28
"3880" 502.208 "wdc" 12.887
"3881" 502.125 "neem" 59.3
"3882" 502.125 "wdc" 14.738
"3883" 502.042 "neem" 50.7
"3884" 502.042 "wdc" 16.195
"3885" 501.958 "neem" 40.68
"3886" 501.958 "wdc" 16.542
"3887" 501.708 "neem" 31.14
"3888" 501.708 "wdc" 16.986
"3889" 501.625 "neem" 25.78
"3890" 501.625 "wdc" 17.438
"3891" 501.542 "neem" 21.33
"3892" 501.542 "wdc" 16.48
"3893" 501.458 "neem" 20.26
"3894" 501.458 "wdc" 13.968
"3895" 501.375 "neem" 21.42
"3896" 501.375 "wdc" 11.896
"3897" 501.292 "neem" 23.04
"3898" 501.292 "wdc" 10.609
"3899" 501.208 "neem" 23.44
"3900" 501.208 "wdc" 9.0011
"3901" 501.125 "neem" 23.34
"3902" 501.125 "wdc" 7.9789
"3903" 501.042 "neem" 23.28
"3904" 501.042 "wdc" 7.8494
"3905" 500.958 "neem" 22.17
"3906" 500.958 "wdc" 8.1486
"3907" 500.875 "neem" 20.02
"3908" 500.875 "wdc" 9.6347
"3909" 500.792 "neem" 18.76
"3910" 500.792 "wdc" 11.785
"3911" 500.708 "neem" 18.74
"3912" 500.708 "wdc" 13.202
"3913" 500.625 "neem" 19.35
"3914" 500.625 "wdc" 11.232
"3915" 500.542 "neem" 19.74
"3916" 500.542 "wdc" 12.631
"3917" 500.458 "neem" 19.8
"3918" 500.458 "wdc" 14.002
"3919" 500.208 "neem" 19.93
"3920" 500.208 "wdc" 12.02
"3921" 500.125 "neem" 19.86
"3922" 500.125 "wdc" 8.1051
"3923" 500.042 "neem" 18.99
"3924" 500.042 "wdc" 5.1586
"3925" NA "neem" NA
"3926" NA "wdc" 5.2121
"3927" NA "neem" NA
"3928" NA "wdc" 7.0084
"3929" NA "neem" NA
"3930" NA "wdc" 7.7638
"3931" NA "neem" NA
"3932" NA "wdc" 8.9864
"3933" NA "neem" NA
"3934" NA "wdc" 11.623
"3935" NA "neem" NA
"3936" NA "wdc" 13.511
"3937" NA "neem" NA
"3938" NA "wdc" 13.738
"3939" NA "neem" NA
"3940" NA "wdc" 12.673
"3941" NA "neem" NA
"3942" NA "wdc" 11.116
"3943" NA "neem" NA
"3944" NA "wdc" 8.8447
"3945" NA "neem" NA
"3946" NA "wdc" 7.1402
"3947" NA "neem" NA
"3948" NA "wdc" 7.2681
"3949" NA "neem" NA
"3950" NA "wdc" 7.801
"3951" NA "neem" NA
"3952" NA "wdc" 9.4576
"3953" NA "neem" NA
"3954" NA "wdc" 11.998
"3955" NA "neem" NA
"3956" NA "wdc" 14.014
"3957" NA "neem" NA
"3958" NA "wdc" 15.572
"3959" NA "neem" NA
"3960" NA "wdc" 16.086
"3961" NA "neem" NA
"3962" NA "wdc" 15.834
"3963" NA "neem" NA
"3964" NA "wdc" 14.221
"3965" NA "neem" NA
"3966" NA "wdc" 8.238
"3967" NA "neem" NA
"3968" NA "wdc" 5.2909
"3969" NA "neem" NA
"3970" NA "wdc" 7.1529
"3971" NA "neem" NA
"3972" NA "wdc" 7.5106
"3973" NA "neem" NA
"3974" NA "wdc" 8.134
"3975" NA "neem" NA
"3976" NA "wdc" 8.6668
"3977" NA "neem" NA
"3978" NA "wdc" 9.3374
"3979" NA "neem" NA
"3980" NA "wdc" 9.9398
"3981" NA "neem" NA
"3982" NA "wdc" 10.06
"3983" NA "neem" NA
"3984" NA "wdc" 9.545
"3985" NA "neem" NA
"3986" NA "wdc" 9.3302
"3987" NA "neem" NA
"3988" NA "wdc" 8.1414
"3989" NA "neem" NA
"3990" NA "wdc" 6.9553
"3991" NA "neem" NA
"3992" NA "wdc" 6.8709
"3993" NA "neem" NA
"3994" NA "wdc" 7.5629
"3995" NA "neem" NA
"3996" NA "wdc" 8.0239
"3997" NA "neem" NA
"3998" NA "wdc" 9.2331
"3999" NA "neem" NA
"4000" NA "wdc" 10.947
"4001" NA "neem" NA
"4002" NA "wdc" 11.969
"4003" NA "neem" NA
"4004" NA "wdc" 14.211
"4005" NA "neem" NA
"4006" NA "wdc" 16.773
"4007" NA "neem" NA
"4008" NA "wdc" 15.326
"4009" NA "neem" NA
"4010" NA "wdc" 15.668
"4011" NA "neem" NA
"4012" NA "wdc" 15.416
"4013" NA "neem" NA
"4014" NA "wdc" 12.619
"4015" NA "neem" NA
"4016" NA "wdc" 12.048
"4017" NA "neem" NA
"4018" NA "wdc" 10.85
"4019" NA "neem" NA
"4020" NA "wdc" 9.9465
"4021" NA "neem" NA
"4022" NA "wdc" 9.2723
"4023" NA "neem" NA
"4024" NA "wdc" 9.1118
"4025" NA "neem" NA
"4026" NA "wdc" 10.227
"4027" NA "neem" NA
"4028" NA "wdc" 11.131
"4029" NA "neem" NA
"4030" NA "wdc" 11.778
"4031" NA "neem" NA
"4032" NA "wdc" 12.558
"4033" NA "neem" NA
"4034" NA "wdc" 11.258
"4035" NA "neem" NA
"4036" NA "wdc" 9.6141
"4037" NA "neem" NA
"4038" NA "wdc" 7.0723
"4039" NA "neem" NA
"4040" NA "wdc" 6.4517
"4041" NA "neem" NA
"4042" NA "wdc" 6.6144
"4043" NA "neem" NA
"4044" NA "wdc" 6.8006
"4045" NA "neem" NA
"4046" NA "wdc" 7.7311
"4047" NA "neem" NA
"4048" NA "wdc" 9.4186
"4049" NA "neem" NA
"4050" NA "wdc" 11.046
"4051" NA "neem" NA
"4052" NA "wdc" 13.39
"4053" NA "neem" NA
"4054" NA "wdc" 14.416
"4055" NA "neem" NA
"4056" NA "wdc" 12.349
"4057" NA "neem" NA
"4058" NA "wdc" 13.254
"4059" NA "neem" NA
"4060" NA "wdc" 14.236
"4061" NA "neem" NA
"4062" NA "wdc" 13.892
"4063" NA "neem" NA
"4064" NA "wdc" 12.853
"4065" NA "neem" NA
"4066" NA "wdc" 12.91
"4067" NA "neem" NA
"4068" NA "wdc" 14.532
"4069" NA "neem" NA
"4070" NA "wdc" 16.188
"4071" NA "neem" NA
"4072" NA "wdc" 14.61
"4073" NA "neem" NA
"4074" NA "wdc" 16.57
"4075" NA "neem" NA
"4076" NA "wdc" 20.191
"4077" NA "neem" NA
"4078" NA "wdc" 21.17
"4079" NA "neem" NA
"4080" NA "wdc" 20.784
"4081" NA "neem" NA
"4082" NA "wdc" 19.547
"4083" NA "neem" NA
"4084" NA "wdc" 18.716
"4085" NA "neem" NA
"4086" NA "wdc" 15.437
"4087" NA "neem" NA
"4088" NA "wdc" 9.5951
"4089" NA "neem" NA
"4090" NA "wdc" 9.3567
"4091" NA "neem" NA
"4092" NA "wdc" 11.359
"4093" NA "neem" NA
"4094" NA "wdc" 12.594
"4095" NA "neem" NA
"4096" NA "wdc" 15.287
"4097" NA "neem" NA
"4098" NA "wdc" 18.323
"4099" NA "neem" NA
"4100" NA "wdc" 17.255
"4101" NA "neem" NA
"4102" NA "wdc" 18.855
"4103" NA "neem" NA
"4104" NA "wdc" 20.014
"4105" NA "neem" NA
"4106" NA "wdc" 19.359
"4107" NA "neem" NA
"4108" NA "wdc" 19.18
"4109" NA "neem" NA
"4110" NA "wdc" 15.489
"4111" NA "neem" NA
"4112" NA "wdc" 11.931
"4113" NA "neem" NA
"4114" NA "wdc" 11.78
"4115" NA "neem" NA
"4116" NA "wdc" 12.162
"4117" NA "neem" NA
"4118" NA "wdc" 7.9828
"4119" NA "neem" NA
"4120" NA "wdc" 9.6375
"4121" NA "neem" NA
"4122" NA "wdc" 13.059
"4123" NA "neem" NA
"4124" NA "wdc" 14.411
"4125" NA "neem" NA
"4126" NA "wdc" 17.483
"4127" NA "neem" NA
"4128" NA "wdc" 16.665
"4129" NA "neem" NA
"4130" NA "wdc" 13.748
"4131" NA "neem" NA
"4132" NA "wdc" 10.641
"4133" NA "neem" NA
"4134" NA "wdc" 7.5412
"4135" NA "neem" NA
"4136" NA "wdc" 7.8091
"4137" NA "neem" NA
"4138" NA "wdc" 7.8757
"4139" NA "neem" NA
"4140" NA "wdc" 8.3049
"4141" NA "neem" NA
"4142" NA "wdc" 9.7684
"4143" NA "neem" NA
"4144" NA "wdc" 12.112
"4145" NA "neem" NA
"4146" NA "wdc" 14.105
"4147" NA "neem" NA
"4148" NA "wdc" 15.444
"4149" NA "neem" NA
"4150" NA "wdc" 14.913
"4151" NA "neem" NA
"4152" NA "wdc" 13.554
"4153" NA "neem" NA
"4154" NA "wdc" 12.228
"4155" NA "neem" NA
"4156" NA "wdc" 11.04
"4157" NA "neem" NA
"4158" NA "wdc" 10.16
"4159" NA "neem" NA
"4160" NA "wdc" 9.8842
"4161" NA "neem" NA
"4162" NA "wdc" 10.317
"4163" NA "neem" NA
"4164" NA "wdc" 11.863
"4165" NA "neem" NA
"4166" NA "wdc" 13.899
"4167" NA "neem" NA
"4168" NA "wdc" 15.798
"4169" NA "neem" NA
"4170" NA "wdc" 19.995
"4171" NA "neem" NA
"4172" NA "wdc" 23.121
"4173" NA "neem" NA
"4174" NA "wdc" 21.313
"4175" NA "neem" NA
"4176" NA "wdc" 15.403
"4177" NA "neem" NA
"4178" NA "wdc" 11.652
"4179" NA "neem" NA
"4180" NA "wdc" 12.364
"4181" NA "neem" NA
"4182" NA "wdc" 11.619
"4183" NA "neem" NA
"4184" NA "wdc" 10.629
"4185" NA "neem" NA
"4186" NA "wdc" 9.6287
"4187" NA "neem" NA
"4188" NA "wdc" 9.4148
"4189" NA "neem" NA
"4190" NA "wdc" 9.8544
"4191" NA "neem" NA
"4192" NA "wdc" 10.878
"4193" NA "neem" NA
"4194" NA "wdc" 13.3
"4195" NA "neem" NA
"4196" NA "wdc" 14.946
"4197" NA "neem" NA
"4198" NA "wdc" 16.053
"4199" NA "neem" NA
"4200" NA "wdc" 15.874
"4201" NA "neem" NA
"4202" NA "wdc" 16.899
"4203" NA "neem" NA
"4204" NA "wdc" 15.304
"4205" NA "neem" NA
"4206" NA "wdc" 7.9271
"4207" NA "neem" NA
"4208" NA "wdc" 5.6478
"4209" NA "neem" NA
"4210" NA "wdc" 6.5232
"4211" NA "neem" NA
"4212" NA "wdc" 7.3757
"4213" NA "neem" NA
"4214" NA "wdc" 10.134
"4215" NA "neem" NA
"4216" NA "wdc" 13.981
"4217" NA "neem" NA
"4218" NA "wdc" 16.015
"4219" NA "neem" NA
"4220" NA "wdc" 15.659
"4221" NA "neem" NA
"4222" NA "wdc" 14.221
"4223" NA "neem" NA
"4224" NA "wdc" 12.128
"4225" NA "neem" NA
"4226" NA "wdc" 8.1373
"4227" NA "neem" NA
"4228" NA "wdc" 6.8923
"4229" NA "neem" NA
"4230" NA "wdc" 6.9191
"4231" NA "neem" NA
"4232" NA "wdc" 7.317
"4233" NA "neem" NA
"4234" NA "wdc" 9.1024
"4235" NA "neem" NA
"4236" NA "wdc" 11.257
"4237" NA "neem" NA
"4238" NA "wdc" 14.126
"4239" NA "neem" NA
"4240" NA "wdc" 17.132
"4241" NA "neem" NA
"4242" NA "wdc" 19.672
"4243" NA "neem" NA
"4244" NA "wdc" 19.947
"4245" NA "neem" NA
"4246" NA "wdc" 19.734
"4247" NA "neem" NA
"4248" NA "wdc" 19.498
"4249" NA "neem" NA
"4250" NA "wdc" 18.902
"4251" NA "neem" NA
"4252" NA "wdc" 16.342
"4253" NA "neem" NA
"4254" NA "wdc" 14.312
"4255" NA "neem" NA
"4256" NA "wdc" 13.132
"4257" NA "neem" NA
"4258" NA "wdc" 11.961
"4259" NA "neem" NA
"4260" NA "wdc" 11.651
"4261" NA "neem" NA
"4262" NA "wdc" 12.981
"4263" NA "neem" NA
"4264" NA "wdc" 15.339
"4265" NA "neem" NA
"4266" NA "wdc" 18.378
"4267" NA "neem" NA
"4268" NA "wdc" 18.596
"4269" NA "neem" NA
"4270" NA "wdc" 19.048
"4271" NA "neem" NA
"4272" NA "wdc" 19.68
"4273" NA "neem" NA
"4274" NA "wdc" 17.728
"4275" NA "neem" NA
"4276" NA "wdc" 14.703
"4277" NA "neem" NA
"4278" NA "wdc" 13.107
"4279" NA "neem" NA
"4280" NA "wdc" 13.451
"4281" NA "neem" NA
"4282" NA "wdc" 11.831
"4283" NA "neem" NA
"4284" NA "wdc" 9.9806
"4285" NA "neem" NA
"4286" NA "wdc" 12.91
"4287" NA "neem" NA
"4288" NA "wdc" 14.55
"4289" NA "neem" NA
"4290" NA "wdc" 16.351
"4291" NA "neem" NA
"4292" NA "wdc" 17.28
"4293" NA "neem" NA
"4294" NA "wdc" 16.439
"4295" NA "neem" NA
"4296" NA "wdc" 15.782
"4297" NA "neem" NA
"4298" NA "wdc" 14.972
"4299" NA "neem" NA
"4300" NA "wdc" 13.432
"4301" NA "neem" NA
"4302" NA "wdc" 12.721
"4303" NA "neem" NA
"4304" NA "wdc" 11.713
"4305" NA "neem" NA
"4306" NA "wdc" 10.842
"4307" NA "neem" NA
"4308" NA "wdc" 11.021
"4309" NA "neem" NA
"4310" NA "wdc" 12.324
"4311" NA "neem" NA
"4312" NA "wdc" 13.244
"4313" NA "neem" NA
"4314" NA "wdc" 13.814
"4315" NA "neem" NA
"4316" NA "wdc" 15.247
"4317" NA "neem" NA
"4318" NA "wdc" 17.612
"4319" NA "neem" NA
"4320" NA "wdc" 18.581
"4321" NA "neem" NA
"4322" NA "wdc" 14.288
"4323" NA "neem" NA
"4324" NA "wdc" 9.9282
"4325" NA "neem" NA
"4326" NA "wdc" 7.8637
"4327" NA "neem" NA
"4328" NA "wdc" 6.2749
"4329" NA "neem" NA
"4330" NA "wdc" 7.4776
"4331" NA "neem" NA
"4332" NA "wdc" 9.3173
"4333" NA "neem" NA
"4334" NA "wdc" 11.001
"4335" NA "neem" NA
"4336" NA "wdc" 13.429
"4337" NA "neem" NA
"4338" NA "wdc" 15.539
"4339" NA "neem" NA
"4340" NA "wdc" 16.207
"4341" NA "neem" NA
"4342" NA "wdc" 15.626
"4343" NA "neem" NA
"4344" NA "wdc" 14.903
"4345" NA "neem" NA
"4346" NA "wdc" 14.2
"4347" NA "neem" NA
"4348" NA "wdc" 12.256
"4349" NA "neem" NA
"4350" NA "wdc" 10.833
"4351" NA "neem" NA
"4352" NA "wdc" 11.143
"4353" NA "neem" NA
"4354" NA "wdc" 12.62
"4355" NA "neem" NA
"4356" NA "wdc" 14.693
"4357" NA "neem" NA
"4358" NA "wdc" 14.945
"4359" NA "neem" NA
"4360" NA "wdc" 16.663
"4361" NA "neem" NA
"4362" NA "wdc" 20.707
"4363" NA "neem" NA
"4364" NA "wdc" 16.019
"4365" NA "neem" NA
"4366" NA "wdc" 17.147
"4367" NA "neem" NA
"4368" NA "wdc" 14.436
"4369" NA "neem" NA
"4370" NA "wdc" 10.24
"4371" NA "neem" NA
"4372" NA "wdc" 9.4156
"4373" NA "neem" NA
"4374" NA "wdc" 9.0415
"4375" NA "neem" NA
"4376" NA "wdc" 10.889
"4377" NA "neem" NA
"4378" NA "wdc" 8.1162
"4379" NA "neem" NA
"4380" NA "wdc" 8.2217
"4381" NA "neem" NA
"4382" NA "wdc" 10.545
"4383" NA "neem" NA
"4384" NA "wdc" 12.598
"4385" NA "neem" NA
"4386" NA "wdc" 14.359
"4387" NA "neem" NA
"4388" NA "wdc" 16.609
"4389" NA "neem" NA
"4390" NA "wdc" 19.404
"4391" NA "neem" NA
"4392" NA "wdc" 19.35
"4393" NA "neem" NA
"4394" NA "wdc" 18.994
"4395" NA "neem" NA
"4396" NA "wdc" 18.79
"4397" NA "neem" NA
"4398" NA "wdc" 17.057
"4399" NA "neem" NA
"4400" NA "wdc" 15.265
"4401" NA "neem" NA
"4402" NA "wdc" 14.237
"4403" NA "neem" NA
"4404" NA "wdc" 12.924
"4405" NA "neem" NA
"4406" NA "wdc" 12.124
"4407" NA "neem" NA
"4408" NA "wdc" 12.346
"4409" NA "neem" NA
"4410" NA "wdc" 13.388
"4411" NA "neem" NA
"4412" NA "wdc" 15.086
"4413" NA "neem" NA
"4414" NA "wdc" 15.929
"4415" NA "neem" NA
"4416" NA "wdc" 15.643
"4417" NA "neem" NA
"4418" NA "wdc" 14.34
"4419" NA "neem" NA
"4420" NA "wdc" 11.537
"4421" NA "neem" NA
"4422" NA "wdc" 9.1843
"4423" NA "neem" NA
"4424" NA "wdc" 7.3194
"4425" NA "neem" NA
"4426" NA "wdc" 7.695
"4427" NA "neem" NA
"4428" NA "wdc" 7.4167
"4429" NA "neem" NA
"4430" NA "wdc" 4.6971
"4431" NA "neem" NA
"4432" NA "wdc" 8.2973
"4433" NA "neem" NA
"4434" NA "wdc" 10.989
"4435" NA "neem" NA
"4436" NA "wdc" 13.599
"4437" NA "neem" NA
"4438" NA "wdc" 16.27
"4439" NA "neem" NA
"4440" NA "wdc" 11.787
"4441" NA "neem" NA
"4442" NA "wdc" 6.7757
"4443" NA "neem" NA
"4444" NA "wdc" 8.0318
"4445" NA "neem" NA
"4446" NA "wdc" 7.6829
"4447" NA "neem" NA
"4448" NA "wdc" 7.0614
"4449" NA "neem" NA
"4450" NA "wdc" 7.5546
"4451" NA "neem" NA
"4452" NA "wdc" 8.3441
"4453" NA "neem" NA
"4454" NA "wdc" 9.576
"4455" NA "neem" NA
"4456" NA "wdc" 10.536
"4457" NA "neem" NA
"4458" NA "wdc" 11.412
"4459" NA "neem" NA
"4460" NA "wdc" 13.075
"4461" NA "neem" NA
"4462" NA "wdc" 14.209
"4463" NA "neem" NA
"4464" NA "wdc" 14.072
"4465" NA "neem" NA
"4466" NA "wdc" 11.962
"4467" NA "neem" NA
"4468" NA "wdc" 11.233
"4469" NA "neem" NA
"4470" NA "wdc" 11.004
"4471" NA "neem" NA
"4472" NA "wdc" 9.1735
"4473" NA "neem" NA
"4474" NA "wdc" 8.7241
"4475" NA "neem" NA
"4476" NA "wdc" 9.1429
"4477" NA "neem" NA
"4478" NA "wdc" 9.5192
"4479" NA "neem" NA
"4480" NA "wdc" 9.7957
"4481" NA "neem" NA
"4482" NA "wdc" 9.2316
"4483" NA "neem" NA
"4484" NA "wdc" 9.5247
"4485" NA "neem" NA
"4486" NA "wdc" 11.23
"4487" NA "neem" NA
"4488" NA "wdc" 12.741
"4489" NA "neem" NA
"4490" NA "wdc" 11.902
"4491" NA "neem" NA
"4492" NA "wdc" 10.518
"4493" NA "neem" NA
"4494" NA "wdc" 9.2035
"4495" NA "neem" NA
"4496" NA "wdc" 8.0918
"4497" NA "neem" NA
"4498" NA "wdc" 7.7462
"4499" NA "neem" NA
"4500" NA "wdc" 8.1959
"4501" NA "neem" NA
"4502" NA "wdc" 8.6033
"4503" NA "neem" NA
"4504" NA "wdc" 7.5349
