"volcano_number" "volcano_name" "eruption_number" "eruption_start_year" "event_number" "event_type" "event_remarks" "event_date_year" "event_date_month" "event_date_day"
"32579" 357110 "Llaima" 12072 1998 143297 "VEI (Explosivity Index)" NA 1998 4 3
"32580" 357110 "Llaima" 12073 1998 143298 "VEI (Explosivity Index)" NA 1998 11 10
"32581" 357110 "Llaima" 12074 2002 143299 "VEI (Explosivity Index)" NA 2002 10 13
"32582" 357110 "Llaima" 12075 2003 143300 "VEI (Explosivity Index)" NA 2003 4 9
"32583" 357110 "Llaima" 12076 2007 143301 "VEI (Explosivity Index)" NA 2007 5 26
"32584" 357110 "Llaima" 12077 2008 143302 "VEI (Explosivity Index)" NA 2008 1 1
"32585" 357121 "Quetrupillan" 12078 1872 143303 "VEI (Explosivity Index)" NA 1872 6 6
"32586" 357122 "Lanin" 12084 90 143304 "VEI (Explosivity Index)" NA 90 NA NA
"32587" 357120 "Villarrica" 12088 -7520 143305 "VEI (Explosivity Index)" NA -7520 NA NA
"32588" 357120 "Villarrica" 12089 -6690 143306 "VEI (Explosivity Index)" NA -6690 NA NA
"32589" 357120 "Villarrica" 12091 -2990 143307 "VEI (Explosivity Index)" NA -2990 NA NA
"32590" 357120 "Villarrica" 12094 -1980 143308 "VEI (Explosivity Index)" NA -1980 NA NA
"32591" 357120 "Villarrica" 12095 -1810 143309 "VEI (Explosivity Index)" NA -1810 NA NA
"32592" 357120 "Villarrica" 12097 -670 143310 "VEI (Explosivity Index)" NA -670 NA NA
"32593" 357120 "Villarrica" 12098 110 143311 "VEI (Explosivity Index)" NA 110 NA NA
"32594" 357120 "Villarrica" 12100 1558 143312 "VEI (Explosivity Index)" NA 1558 NA NA
"32595" 357120 "Villarrica" 12101 1562 143313 "VEI (Explosivity Index)" NA 1562 NA NA
"32596" 357120 "Villarrica" 12103 1594 143314 "VEI (Explosivity Index)" NA 1594 NA NA
"32597" 357120 "Villarrica" 12105 1647 143315 "VEI (Explosivity Index)" NA 1647 5 13
"32598" 357120 "Villarrica" 12106 1657 143316 "VEI (Explosivity Index)" NA 1657 3 15
"32599" 357120 "Villarrica" 12107 1688 143317 "VEI (Explosivity Index)" NA 1688 NA NA
"32600" 357120 "Villarrica" 12108 1716 143318 "VEI (Explosivity Index)" NA 1716 NA NA
"32601" 357120 "Villarrica" 12109 1730 143319 "VEI (Explosivity Index)" NA 1730 7 8
"32602" 357120 "Villarrica" 12110 1737 143320 "VEI (Explosivity Index)" NA 1737 12 24
"32603" 357120 "Villarrica" 12111 1742 143321 "VEI (Explosivity Index)" NA 1742 NA NA
"32604" 357120 "Villarrica" 12112 1745 143322 "VEI (Explosivity Index)" NA 1745 NA NA
"32605" 357120 "Villarrica" 12113 1751 143323 "VEI (Explosivity Index)" NA 1751 12 14
"32606" 357120 "Villarrica" 12114 1759 143324 "VEI (Explosivity Index)" NA 1759 12 NA
"32607" 357120 "Villarrica" 12115 1775 143325 "VEI (Explosivity Index)" NA 1775 NA NA
"32608" 357120 "Villarrica" 12116 1777 143326 "VEI (Explosivity Index)" NA 1777 NA NA
"32609" 357120 "Villarrica" 12117 1780 143327 "VEI (Explosivity Index)" NA 1780 NA NA
"32610" 357120 "Villarrica" 12118 1787 143328 "VEI (Explosivity Index)" NA 1787 NA NA
"32611" 357120 "Villarrica" 12119 1790 143329 "VEI (Explosivity Index)" NA 1790 1 NA
"32612" 357120 "Villarrica" 12120 1806 143330 "VEI (Explosivity Index)" NA 1806 4 NA
"32613" 357120 "Villarrica" 12121 1815 143331 "VEI (Explosivity Index)" NA 1815 NA NA
"32614" 357120 "Villarrica" 12122 1822 143332 "VEI (Explosivity Index)" NA 1822 11 19
"32615" 357120 "Villarrica" 12123 1832 143333 "VEI (Explosivity Index)" NA 1832 12 24
"32616" 357120 "Villarrica" 12124 1837 143334 "VEI (Explosivity Index)" NA 1837 11 7
"32617" 357120 "Villarrica" 12126 1853 143335 "VEI (Explosivity Index)" NA 1853 11 NA
"32618" 357120 "Villarrica" 12127 1859 143336 "VEI (Explosivity Index)" NA 1859 5 19
"32619" 357120 "Villarrica" 12128 1864 143337 "VEI (Explosivity Index)" NA 1864 10 NA
"32620" 357120 "Villarrica" 12130 1869 143338 "VEI (Explosivity Index)" NA 1869 2 4
"32621" 357120 "Villarrica" 12131 1874 143339 "VEI (Explosivity Index)" NA 1874 4 16
"32622" 357120 "Villarrica" 12132 1875 143340 "VEI (Explosivity Index)" NA 1875 11 17
"32623" 357120 "Villarrica" 12133 1877 143341 "VEI (Explosivity Index)" NA 1877 3 12
"32624" 357120 "Villarrica" 12134 1879 143342 "VEI (Explosivity Index)" NA 1879 2 2
"32625" 357120 "Villarrica" 12135 1883 143343 "VEI (Explosivity Index)" NA 1883 NA NA
"32626" 357120 "Villarrica" 12136 1893 143344 "VEI (Explosivity Index)" NA 1893 12 1
"32627" 357120 "Villarrica" 12137 1897 143345 "VEI (Explosivity Index)" NA 1897 12 1
"32628" 357120 "Villarrica" 12138 1904 143346 "VEI (Explosivity Index)" NA 1904 NA NA
"32629" 357120 "Villarrica" 12139 1906 143347 "VEI (Explosivity Index)" NA 1906 4 22
"32630" 357120 "Villarrica" 12140 1907 143348 "VEI (Explosivity Index)" NA 1907 5 5
"32631" 357120 "Villarrica" 12141 1908 143349 "VEI (Explosivity Index)" NA 1908 10 31
"32632" 357120 "Villarrica" 12142 1909 143350 "VEI (Explosivity Index)" NA 1909 8 19
"32633" 357120 "Villarrica" 12144 1915 143351 "VEI (Explosivity Index)" NA 1915 NA NA
"32634" 357120 "Villarrica" 12146 1920 143352 "VEI (Explosivity Index)" NA 1920 12 10
"32635" 357120 "Villarrica" 12147 1921 143353 "VEI (Explosivity Index)" NA 1921 12 10
"32636" 357120 "Villarrica" 12148 1922 143354 "VEI (Explosivity Index)" NA 1922 10 24
"32637" 357120 "Villarrica" 12149 1927 143355 "VEI (Explosivity Index)" NA 1927 NA NA
"32638" 357120 "Villarrica" 12150 1929 143356 "VEI (Explosivity Index)" NA 1929 12 27
"32639" 357120 "Villarrica" 12151 1933 143357 "VEI (Explosivity Index)" NA 1933 1 5
"32640" 357120 "Villarrica" 12152 1935 143358 "VEI (Explosivity Index)" NA 1935 12 1
"32641" 357120 "Villarrica" 12153 1938 143359 "VEI (Explosivity Index)" NA 1938 2 11
"32642" 357120 "Villarrica" 12154 1938 143360 "VEI (Explosivity Index)" NA 1938 12 1
"32643" 357120 "Villarrica" 12155 1947 143361 "VEI (Explosivity Index)" NA 1947 NA NA
"32644" 357120 "Villarrica" 12156 1948 143362 "VEI (Explosivity Index)" NA 1948 4 10
"32645" 357120 "Villarrica" 12157 1948 143363 "VEI (Explosivity Index)" NA 1948 10 9
"32646" 357120 "Villarrica" 12159 1956 143364 "VEI (Explosivity Index)" NA 1956 10 3
"32647" 357120 "Villarrica" 12160 1958 143365 "VEI (Explosivity Index)" NA 1958 11 6
"32648" 357120 "Villarrica" 12161 1960 143366 "VEI (Explosivity Index)" NA 1960 NA NA
"32649" 357120 "Villarrica" 12162 1961 143367 "VEI (Explosivity Index)" NA 1961 NA NA
"32650" 357120 "Villarrica" 12163 1963 143368 "VEI (Explosivity Index)" NA 1963 2 25
"32651" 357120 "Villarrica" 12164 1964 143369 "VEI (Explosivity Index)" NA 1964 3 2
"32652" 357120 "Villarrica" 12165 1971 143370 "VEI (Explosivity Index)" NA 1971 10 29
"32653" 357120 "Villarrica" 12166 1977 143371 "VEI (Explosivity Index)" NA 1977 1 26
"32654" 357120 "Villarrica" 12167 1980 143372 "VEI (Explosivity Index)" NA 1980 6 20
"32655" 357120 "Villarrica" 12168 1983 143373 "VEI (Explosivity Index)" NA 1983 10 14
"32656" 357120 "Villarrica" 12169 1984 143374 "VEI (Explosivity Index)" NA 1984 8 11
"32657" 357120 "Villarrica" 12170 1991 143375 "VEI (Explosivity Index)" NA 1991 8 30
"32658" 357120 "Villarrica" 12171 1992 143376 "VEI (Explosivity Index)" NA 1992 9 11
"32659" 357120 "Villarrica" 12172 1994 143377 "VEI (Explosivity Index)" NA 1994 9 26
"32660" 357120 "Villarrica" 12173 1995 143378 "VEI (Explosivity Index)" NA 1995 4 15
"32661" 357120 "Villarrica" 12174 1996 143379 "VEI (Explosivity Index)" NA 1996 1 NA
"32662" 358040 "Michinmahuida" 12176 1742 143380 "VEI (Explosivity Index)" NA 1742 NA NA
"32663" 358040 "Michinmahuida" 12177 1834 143381 "VEI (Explosivity Index)" NA 1834 11 25
"32664" 357120 "Villarrica" 12178 1996 143382 "VEI (Explosivity Index)" NA 1996 9 14
"32665" 357120 "Villarrica" 12179 1998 143383 "VEI (Explosivity Index)" NA 1998 2 24
"32666" 357120 "Villarrica" 12180 2003 143384 "VEI (Explosivity Index)" NA 2003 5 23
"32667" 357120 "Villarrica" 12181 2004 143385 "VEI (Explosivity Index)" NA 2004 8 5
"32668" 357120 "Villarrica" 12182 2008 143386 "VEI (Explosivity Index)" NA 2008 10 26
"32669" 357120 "Villarrica" 12183 2009 143387 "VEI (Explosivity Index)" NA 2009 1 29
"32670" 357120 "Villarrica" 12184 2009 143388 "VEI (Explosivity Index)" NA 2009 11 22
"32671" 357130 "Mocho-Choshuenco" 12185 1864 143389 "VEI (Explosivity Index)" NA 1864 11 1
"32672" 357140 "Carran-Los Venados" 12187 1907 143390 "VEI (Explosivity Index)" NA 1907 4 9
"32673" 357140 "Carran-Los Venados" 12188 1955 143391 "VEI (Explosivity Index)" NA 1955 7 27
"32674" 357140 "Carran-Los Venados" 12189 1979 143392 "VEI (Explosivity Index)" NA 1979 4 14
"32675" 357153 "Antillanca Volcanic Complex" 12190 -960 143393 "VEI (Explosivity Index)" NA -960 NA NA
"32676" 357153 "Antillanca Volcanic Complex" 12191 -230 143394 "VEI (Explosivity Index)" NA -230 NA NA
"32677" 357150 "Puyehue-Cordon Caulle" 12192 -5080 143395 "VEI (Explosivity Index)" NA -5080 NA NA
"32678" 357150 "Puyehue-Cordon Caulle" 12204 860 143396 "VEI (Explosivity Index)" NA 860 NA NA
"32679" 357150 "Puyehue-Cordon Caulle" 12207 1759 143397 "VEI (Explosivity Index)" NA 1759 NA NA
"32680" 357150 "Puyehue-Cordon Caulle" 12208 1893 143398 "VEI (Explosivity Index)" NA 1893 NA NA
"32681" 357150 "Puyehue-Cordon Caulle" 12209 1905 143399 "VEI (Explosivity Index)" NA 1905 NA NA
"32682" 357150 "Puyehue-Cordon Caulle" 12210 1914 143400 "VEI (Explosivity Index)" NA 1914 2 8
"32683" 357150 "Puyehue-Cordon Caulle" 12211 1919 143401 "VEI (Explosivity Index)" NA 1919 NA NA
"32684" 357150 "Puyehue-Cordon Caulle" 12212 1921 143402 "VEI (Explosivity Index)" NA 1921 12 13
"32685" 357150 "Puyehue-Cordon Caulle" 12213 1929 143403 "VEI (Explosivity Index)" NA 1929 1 7
"32686" 357150 "Puyehue-Cordon Caulle" 12214 1934 143404 "VEI (Explosivity Index)" NA 1934 3 6
"32687" 357150 "Puyehue-Cordon Caulle" 12215 1960 143405 "VEI (Explosivity Index)" NA 1960 5 24
"32688" 357150 "Puyehue-Cordon Caulle" 12216 1990 143406 "VEI (Explosivity Index)" NA 1990 NA NA
"32689" 357160 "Puntiagudo-Cordon Cenizos" 12217 1850 143407 "VEI (Explosivity Index)" NA 1850 NA NA
"32690" 358010 "Osorno" 12222 420 143408 "VEI (Explosivity Index)" NA 420 NA NA
"32691" 358010 "Osorno" 12226 1575 143409 "VEI (Explosivity Index)" NA 1575 NA NA
"32692" 358010 "Osorno" 12227 1640 143410 "VEI (Explosivity Index)" NA 1640 NA NA
"32693" 358010 "Osorno" 12228 1644 143411 "VEI (Explosivity Index)" NA 1644 NA NA
"32694" 358010 "Osorno" 12229 1719 143412 "VEI (Explosivity Index)" NA 1719 NA NA
"32695" 358010 "Osorno" 12230 1765 143413 "VEI (Explosivity Index)" NA 1765 NA NA
"32696" 358010 "Osorno" 12231 1790 143414 "VEI (Explosivity Index)" NA 1790 3 9
"32697" 358010 "Osorno" 12232 1834 143415 "VEI (Explosivity Index)" NA 1834 11 29
"32698" 358010 "Osorno" 12233 1837 143416 "VEI (Explosivity Index)" NA 1837 11 7
"32699" 358010 "Osorno" 12234 1851 143417 "VEI (Explosivity Index)" NA 1851 NA NA
"32700" 358010 "Osorno" 12236 1855 143418 "VEI (Explosivity Index)" NA 1855 NA NA
"32701" 358010 "Osorno" 12237 1869 143419 "VEI (Explosivity Index)" NA 1869 NA NA
"32702" 358020 "Calbuco" 12252 1893 143420 "VEI (Explosivity Index)" NA 1893 1 7
"32703" 358020 "Calbuco" 12253 1894 143421 "VEI (Explosivity Index)" NA 1894 11 16
"32704" 358020 "Calbuco" 12254 1906 143422 "VEI (Explosivity Index)" NA 1906 NA NA
"32705" 358020 "Calbuco" 12255 1907 143423 "VEI (Explosivity Index)" NA 1907 4 22
"32706" 358020 "Calbuco" 12256 1909 143424 "VEI (Explosivity Index)" NA 1909 3 NA
"32707" 358020 "Calbuco" 12257 1911 143425 "VEI (Explosivity Index)" NA 1911 NA NA
"32708" 358020 "Calbuco" 12258 1917 143426 "VEI (Explosivity Index)" NA 1917 4 NA
"32709" 358020 "Calbuco" 12259 1929 143427 "VEI (Explosivity Index)" NA 1929 1 6
"32710" 358020 "Calbuco" 12262 1961 143428 "VEI (Explosivity Index)" NA 1961 2 1
"32711" 358020 "Calbuco" 12263 1972 143429 "VEI (Explosivity Index)" NA 1972 8 26
"32712" 358030 "Huequi" 12264 1890 143430 "VEI (Explosivity Index)" NA 1890 NA NA
"32713" 358030 "Huequi" 12265 1893 143431 "VEI (Explosivity Index)" NA 1893 NA NA
"32714" 358030 "Huequi" 12266 1896 143432 "VEI (Explosivity Index)" NA 1896 NA NA
"32715" 358030 "Huequi" 12267 1900 143433 "VEI (Explosivity Index)" NA 1900 NA NA
"32716" 358030 "Huequi" 12268 1906 143434 "VEI (Explosivity Index)" NA 1906 NA NA
"32717" 358030 "Huequi" 12269 1920 143435 "VEI (Explosivity Index)" NA 1920 NA NA
"32718" 358041 "Chaiten" 12270 -7750 143436 "VEI (Explosivity Index)" NA -7750 NA NA
"32719" 358041 "Chaiten" 12271 2008 143437 "VEI (Explosivity Index)" NA 2008 5 2
"32720" 358040 "Michinmahuida" 12274 1835 143438 "VEI (Explosivity Index)" NA 1835 2 20
"32721" 358057 "Hudson, Cerro" 12288 -4750 143439 "VEI (Explosivity Index)" NA -4750 NA NA
"32722" 358057 "Hudson, Cerro" 12291 -1890 143440 "VEI (Explosivity Index)" NA -1890 NA NA
"32723" 358057 "Hudson, Cerro" 12298 1971 143441 "VEI (Explosivity Index)" NA 1971 8 12
"32724" 358057 "Hudson, Cerro" 12299 1991 143442 "VEI (Explosivity Index)" NA 1991 8 8
"32725" 358059 "Arenales" 12300 1979 143443 "VEI (Explosivity Index)" NA 1979 3 8
"32726" 358050 "Corcovado" 12304 1834 143444 "VEI (Explosivity Index)" NA 1834 11 NA
"32727" 358050 "Corcovado" 12305 1835 143445 "VEI (Explosivity Index)" NA 1835 11 11
"32728" 358062 "Aguilera" 12308 -1250 143446 "VEI (Explosivity Index)" NA -1250 NA NA
"32729" 358063 "Reclus" 12310 1869 143447 "VEI (Explosivity Index)" NA 1869 NA NA
"32730" 358063 "Reclus" 12311 1879 143448 "VEI (Explosivity Index)" NA 1879 NA NA
"32731" 358063 "Reclus" 12312 1908 143449 "VEI (Explosivity Index)" NA 1908 NA NA
"32732" 358060 "Lautaro" 12313 1876 143450 "VEI (Explosivity Index)" NA 1876 10 NA
"32733" 358060 "Lautaro" 12314 1878 143451 "VEI (Explosivity Index)" NA 1878 1 18
"32734" 358060 "Lautaro" 12316 1933 143452 "VEI (Explosivity Index)" NA 1933 2 NA
"32735" 358060 "Lautaro" 12317 1945 143453 "VEI (Explosivity Index)" NA 1945 1 15
"32736" 358060 "Lautaro" 12318 1959 143454 "VEI (Explosivity Index)" NA 1959 12 28
"32737" 358060 "Lautaro" 12319 1961 143455 "VEI (Explosivity Index)" NA 1961 10 NA
"32738" 358060 "Lautaro" 12322 1979 143456 "VEI (Explosivity Index)" NA 1979 3 8
"32739" 358070 "Burney, Monte" 12323 -7450 143457 "VEI (Explosivity Index)" NA -7450 NA NA
"32740" 358070 "Burney, Monte" 12326 -2320 143458 "VEI (Explosivity Index)" NA -2320 NA NA
"32741" 358070 "Burney, Monte" 12329 1910 143459 "VEI (Explosivity Index)" NA 1910 3 NA
"32742" 358090 "Fueguino" 12332 1820 143460 "VEI (Explosivity Index)" NA 1820 11 25
"32743" 360020 "Quill, The" 12334 -6140 143461 "VEI (Explosivity Index)" NA -6140 NA NA
"32744" 360030 "Liamuiga" 12337 -2010 143462 "VEI (Explosivity Index)" NA -2010 NA NA
"32745" 360030 "Liamuiga" 12339 160 143463 "VEI (Explosivity Index)" NA 160 NA NA
"32746" 360050 "Soufriere Hills" 12346 1995 143464 "VEI (Explosivity Index)" NA 1995 7 18
"32747" 360050 "Soufriere Hills" 12347 2004 143465 "VEI (Explosivity Index)" NA 2004 3 3
"32748" 360050 "Soufriere Hills" 12348 2005 143466 "VEI (Explosivity Index)" NA 2005 4 15
"32749" 360060 "Soufriere Guadeloupe" 12352 -1310 143467 "VEI (Explosivity Index)" NA -1310 NA NA
"32750" 360060 "Soufriere Guadeloupe" 12354 -820 143468 "VEI (Explosivity Index)" NA -820 NA NA
"32751" 360060 "Soufriere Guadeloupe" 12355 -580 143469 "VEI (Explosivity Index)" NA -580 NA NA
"32752" 360060 "Soufriere Guadeloupe" 12357 1340 143470 "VEI (Explosivity Index)" NA 1340 NA NA
"32753" 360060 "Soufriere Guadeloupe" 12358 1370 143471 "VEI (Explosivity Index)" NA 1370 NA NA
"32754" 360060 "Soufriere Guadeloupe" 12359 1440 143472 "VEI (Explosivity Index)" NA 1440 NA NA
"32755" 360060 "Soufriere Guadeloupe" 12361 1690 143473 "VEI (Explosivity Index)" NA 1690 4 5
"32756" 360060 "Soufriere Guadeloupe" 12362 1696 143474 "VEI (Explosivity Index)" NA 1696 4 NA
"32757" 360060 "Soufriere Guadeloupe" 12363 1797 143475 "VEI (Explosivity Index)" NA 1797 9 29
"32758" 360060 "Soufriere Guadeloupe" 12364 1812 143476 "VEI (Explosivity Index)" NA 1812 4 NA
"32759" 360060 "Soufriere Guadeloupe" 12365 1836 143477 "VEI (Explosivity Index)" NA 1836 12 3
"32760" 360060 "Soufriere Guadeloupe" 12366 1903 143478 "VEI (Explosivity Index)" NA 1903 NA NA
"32761" 360060 "Soufriere Guadeloupe" 12367 1956 143479 "VEI (Explosivity Index)" NA 1956 10 19
"32762" 360060 "Soufriere Guadeloupe" 12368 1976 143480 "VEI (Explosivity Index)" NA 1976 7 8
"32763" 360101 "Watt, Morne" 12373 1880 143481 "VEI (Explosivity Index)" NA 1880 1 4
"32764" 360101 "Watt, Morne" 12374 1997 143482 "VEI (Explosivity Index)" NA 1997 7 15
"32765" 360120 "Pelee" 12381 -8210 143483 "VEI (Explosivity Index)" NA -8210 NA NA
"32766" 360120 "Pelee" 12385 -6610 143484 "VEI (Explosivity Index)" NA -6610 NA NA
"32767" 360120 "Pelee" 12387 -6220 143485 "VEI (Explosivity Index)" NA -6220 NA NA
"32768" 360120 "Pelee" 12389 -5500 143486 "VEI (Explosivity Index)" NA -5500 NA NA
"32769" 360120 "Pelee" 12392 -3820 143487 "VEI (Explosivity Index)" NA -3820 NA NA
"32770" 360120 "Pelee" 12393 -3500 143488 "VEI (Explosivity Index)" NA -3500 NA NA
"32771" 360120 "Pelee" 12394 -3430 143489 "VEI (Explosivity Index)" NA -3430 NA NA
"32772" 360120 "Pelee" 12399 -2660 143490 "VEI (Explosivity Index)" NA -2660 NA NA
"32773" 360120 "Pelee" 12401 -2430 143491 "VEI (Explosivity Index)" NA -2430 NA NA
"32774" 360120 "Pelee" 12407 -590 143492 "VEI (Explosivity Index)" NA -590 NA NA
"32775" 360120 "Pelee" 12408 -440 143493 "VEI (Explosivity Index)" NA -440 NA NA
"32776" 360120 "Pelee" 12410 -200 143494 "VEI (Explosivity Index)" NA -200 NA NA
"32777" 360120 "Pelee" 12411 10 143495 "VEI (Explosivity Index)" NA 10 NA NA
"32778" 360120 "Pelee" 12412 50 143496 "VEI (Explosivity Index)" NA 50 NA NA
"32779" 360120 "Pelee" 12413 130 143497 "VEI (Explosivity Index)" NA 130 NA NA
"32780" 360120 "Pelee" 12415 300 143498 "VEI (Explosivity Index)" NA 300 NA NA
"32781" 360120 "Pelee" 12416 350 143499 "VEI (Explosivity Index)" NA 350 NA NA
"32782" 360120 "Pelee" 12417 450 143500 "VEI (Explosivity Index)" NA 450 NA NA
"32783" 360120 "Pelee" 12420 890 143501 "VEI (Explosivity Index)" NA 890 NA NA
"32784" 360120 "Pelee" 12424 1340 143502 "VEI (Explosivity Index)" NA 1340 NA NA
"32785" 360120 "Pelee" 12428 1792 143503 "VEI (Explosivity Index)" NA 1792 1 22
"32786" 360120 "Pelee" 12429 1851 143504 "VEI (Explosivity Index)" NA 1851 8 5
"32787" 360120 "Pelee" 12430 1902 143505 "VEI (Explosivity Index)" NA 1902 4 23
"32788" 360120 "Pelee" 12431 1929 143506 "VEI (Explosivity Index)" NA 1929 9 16
"32789" 360140 "Qualibou" 12433 1766 143507 "VEI (Explosivity Index)" NA 1766 NA NA
"32790" 360150 "Soufriere St. Vincent" 12448 1718 143508 "VEI (Explosivity Index)" NA 1718 3 26
"32791" 360150 "Soufriere St. Vincent" 12449 1784 143509 "VEI (Explosivity Index)" NA 1784 3 NA
"32792" 360150 "Soufriere St. Vincent" 12450 1812 143510 "VEI (Explosivity Index)" NA 1812 4 27
"32793" 360150 "Soufriere St. Vincent" 12451 1814 143511 "VEI (Explosivity Index)" NA 1814 1 9
"32794" 360150 "Soufriere St. Vincent" 12452 1880 143512 "VEI (Explosivity Index)" NA 1880 NA NA
"32795" 360150 "Soufriere St. Vincent" 12453 1902 143513 "VEI (Explosivity Index)" NA 1902 5 6
"32796" 360150 "Soufriere St. Vincent" 12454 1971 143514 "VEI (Explosivity Index)" NA 1971 10 4
"32797" 360150 "Soufriere St. Vincent" 12455 1979 143515 "VEI (Explosivity Index)" NA 1979 4 13
"32798" 360160 "Kick 'em Jenny" 12457 1939 143516 "VEI (Explosivity Index)" NA 1939 7 24
"32799" 360160 "Kick 'em Jenny" 12458 1943 143517 "VEI (Explosivity Index)" NA 1943 10 5
"32800" 360160 "Kick 'em Jenny" 12459 1953 143518 "VEI (Explosivity Index)" NA 1953 10 30
"32801" 360160 "Kick 'em Jenny" 12460 1965 143519 "VEI (Explosivity Index)" NA 1965 10 24
"32802" 360160 "Kick 'em Jenny" 12461 1966 143520 "VEI (Explosivity Index)" NA 1966 5 5
"32803" 360160 "Kick 'em Jenny" 12462 1972 143521 "VEI (Explosivity Index)" NA 1972 7 5
"32804" 360160 "Kick 'em Jenny" 12463 1974 143522 "VEI (Explosivity Index)" NA 1974 9 5
"32805" 360160 "Kick 'em Jenny" 12464 1977 143523 "VEI (Explosivity Index)" NA 1977 1 14
"32806" 360160 "Kick 'em Jenny" 12465 1977 143524 "VEI (Explosivity Index)" NA 1977 11 11
"32807" 360160 "Kick 'em Jenny" 12466 1988 143525 "VEI (Explosivity Index)" NA 1988 12 29
"32808" 360160 "Kick 'em Jenny" 12467 1990 143526 "VEI (Explosivity Index)" NA 1990 3 26
"32809" 360160 "Kick 'em Jenny" 12468 2001 143527 "VEI (Explosivity Index)" NA 2001 12 4
"32810" 370010 "Snaefellsjokull" 12471 -4550 143528 "VEI (Explosivity Index)" NA -4550 NA NA
"32811" 370010 "Snaefellsjokull" 12472 -4050 143529 "VEI (Explosivity Index)" NA -4050 NA NA
"32812" 370010 "Snaefellsjokull" 12473 -2970 143530 "VEI (Explosivity Index)" NA -2970 NA NA
"32813" 370010 "Snaefellsjokull" 12474 -2400 143531 "VEI (Explosivity Index)" NA -2400 NA NA
"32814" 370010 "Snaefellsjokull" 12475 -2270 143532 "VEI (Explosivity Index)" NA -2270 NA NA
"32815" 370010 "Snaefellsjokull" 12477 -1000 143533 "VEI (Explosivity Index)" NA -1000 NA NA
"32816" 370030 "Ljosufjoll" 12479 -7050 143534 "VEI (Explosivity Index)" NA -7050 NA NA
"32817" 370030 "Ljosufjoll" 12480 -2050 143535 "VEI (Explosivity Index)" NA -2050 NA NA
"32818" 370030 "Ljosufjoll" 12481 -1750 143536 "VEI (Explosivity Index)" NA -1750 NA NA
"32819" 370030 "Ljosufjoll" 12482 -665 143537 "VEI (Explosivity Index)" NA -665 NA NA
"32820" 370030 "Ljosufjoll" 12483 960 143538 "VEI (Explosivity Index)" NA 960 NA NA
"32821" 371020 "Reykjanes" 12484 -8000 143539 "VEI (Explosivity Index)" NA -8000 NA NA
"32822" 371020 "Reykjanes" 12485 -5040 143540 "VEI (Explosivity Index)" NA -5040 NA NA
"32823" 371020 "Reykjanes" 12486 -4000 143541 "VEI (Explosivity Index)" NA -4000 NA NA
"32824" 371020 "Reykjanes" 12488 -1800 143542 "VEI (Explosivity Index)" NA -1800 NA NA
"32825" 371020 "Reykjanes" 12489 -400 143543 "VEI (Explosivity Index)" NA -400 NA NA
"32826" 371020 "Reykjanes" 12490 -200 143544 "VEI (Explosivity Index)" NA -200 NA NA
"32827" 371020 "Reykjanes" 12492 1179 143545 "VEI (Explosivity Index)" NA 1179 NA NA
